Date,Value Date,Description,Category,Debit,Credit,Balance,SourceFile
08/02/2024,08/02/2024,Retrait sur GAB confrere  561360 FT24039150XH\BNK  SGMADA Agence MAHAZO,Withdrawal,50000.0,,354005.31,MCB Internet Banking Document (14).pdf
12/02/2024,09/02/2024,Frais de virement FT24043LRKZ8\BNK,Fees,2000.0,,352005.31,MCB Internet Banking Document (14).pdf
12/02/2024,09/02/2024,TVA FT24043LRKZ8\BNK,Tax,400.0,,351605.31,MCB Internet Banking Document (14).pdf
12/02/2024,09/02/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24043LRKZ8\BNK   TELMA S.A F2402365430,Other Expense,249000.0,,102605.31,MCB Internet Banking Document (14).pdf
15/02/2024,15/02/2024,Retrait sur GAB confrere  470240 FT24046YVB28\BNK  BNI BNI AMPASAMPITO,Withdrawal,20000.0,,82605.31,MCB Internet Banking Document (14).pdf
15/02/2024,15/02/2024,Virement recus Banque Confrere  RIAKE FT240468TKTW\BNK   Paiement RIAKE,Riake,,700000.0,782605.31,MCB Internet Banking Document (14).pdf
15/02/2024,15/02/2024,Retrait sur GAB confrere  675300 FT24046B67W0\BNK  BNI BNI AMPASAMPITO,Withdrawal,50000.0,,732605.31,MCB Internet Banking Document (14).pdf
15/02/2024,15/02/2024,DB vente carte confrere  676290 FT24046VFP9L\BNK  STATION JOVENA TATSINAN,Card Payment,20000.0,,712605.31,MCB Internet Banking Document (14).pdf
16/02/2024,16/02/2024,Retrait sur GAB confrere  554700 FT2404798VNK\BNK  SGMADA Agence MAHAZO,Withdrawal,100000.0,,612605.31,MCB Internet Banking Document (14).pdf
16/02/2024,16/02/2024,DB vente carte confrere  652900 FT24047W3VB9\BNK  STATION JOVENA TATSINAN,Card Payment,20000.0,,592605.31,MCB Internet Banking Document (14).pdf
19/02/2024,19/02/2024,DB vente carte confrere  433300 FT24050LRDR5\BNK  STATION JOVENA AMBOHIMA,Card Payment,50000.0,,542605.31,MCB Internet Banking Document (14).pdf
19/02/2024,19/02/2024,DB vente carte etrangere  282990 FT24050RMFCD\BNK  CONTABO.COM,Card Payment,65353.96,,477251.35,MCB Internet Banking Document (14).pdf
21/02/2024,21/02/2024,Retrait sur GAB confrere  377000 FT24052RP16M\BNK  MAHAZO,Withdrawal,50000.0,,427251.35,MCB Internet Banking Document (14).pdf
22/02/2024,22/02/2024,DB vente carte etrangere  507330 FT24053M473K\BNK  Netflix.com,Card Payment,18624.24,,408627.11,MCB Internet Banking Document (14).pdf
23/02/2024,23/02/2024,Retrait sur GAB confrere  420820 FT24054SLNRL\BNK  BNI BNI AMPASAMPITO,Withdrawal,50000.0,,358627.11,MCB Internet Banking Document (14).pdf
26/02/2024,26/02/2024,Retrait sur GAB confrere  374350 FT240572GWXL\BNK  BNI STATION TOTAL BY PA,Withdrawal,50000.0,,308627.11,MCB Internet Banking Document (14).pdf
28/02/2024,28/02/2024,DB vente carte confrere  348930 FT24059MST3R\BNK  STATION JOVENA TATSINAN,Card Payment,40000.0,,268627.11,MCB Internet Banking Document (14).pdf
29/02/2024,01/03/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240229,Fees,2000.0,,266627.11,MCB Internet Banking Document (14).pdf
29/02/2024,01/03/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240229,Fees,10000.0,,256627.11,MCB Internet Banking Document (14).pdf
